Flow Duration Curve Data Analysis,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
347,35.829,,,,,,,,,,,,,,,,,,,,,,,,
347,35.836,,,,,,,,,,,,,,,,,,,,,,,,
347,35.843,,,,,,,,,,,,,,,,,,,,,,,,
347,35.85,,,,,,,,,,,,,,,,,,,,,,,,
347,35.857,,,,,,,,,,,,,,,,,,,,,,,,
347,35.865,,,,,,,,,,,,,,,,,,,,,,,,
346.969,35.872,,,,,,,,,,,,,,,,,,,,,,,,
346.848,35.879,,,,,,,,,,,,,,,,,,,,,,,,
346.682,35.886,,,,,,,,,,,,,,,,,,,,,,,,
346.493,35.893,,,,,,,,,,,,,,,,,,,,,,,,
346.044,35.901,,,,,,,,,,,,,,,,,,,,,,,,
346,35.908,,,,,,,,,,,,,,,,,,,,,,,,
346,35.915,,,,,,,,,,,,,,,,,,,,,,,,
346,35.922,,,,,,,,,,,,,,,,,,,,,,,,
346,35.929,,,,,,,,,,,,,,,,,,,,,,,,
346,35.937,,,,,,,,,,,,,,,,,,,,,,,,
346,35.944,,,,,,,,,,,,,,,,,,,,,,,,
346,35.951,,,,,,,,,,,,,,,,,,,,,,,,
346,35.958,,,,,,,,,,,,,,,,,,,,,,,,
346,35.965,,,,,,,,,,,,,,,,,,,,,,,,
346,35.973,,,,,,,,,,,,,,,,,,,,,,,,
346,35.98,,,,,,,,,,,,,,,,,,,,,,,,
346,35.987,,,,,,,,,,,,,,,,,,,,,,,,
346,35.994,,,,,,,,,,,,,,,,,,,,,,,,
346,36.001,,,,,,,,,,,,,,,,,,,,,,,,
346,36.009,,,,,,,,,,,,,,,,,,,,,,,,
346,36.016,,,,,,,,,,,,,,,,,,,,,,,,
346,36.023,,,,,,,,,,,,,,,,,,,,,,,,
346,36.03,,,,,,,,,,,,,,,,,,,,,,,,
346,36.037,,,,,,,,,,,,,,,,,,,,,,,,
345.542,36.045,,,,,,,,,,,,,,,,,,,,,,,,
345.118,36.052,,,,,,,,,,,,,,,,,,,,,,,,
345,36.059,,,,,,,,,,,,,,,,,,,,,,,,
345,36.066,,,,,,,,,,,,,,,,,,,,,,,,
345,36.073,,,,,,,,,,,,,,,,,,,,,,,,
345,36.081,,,,,,,,,,,,,,,,,,,,,,,,
345,36.088,,,,,,,,,,,,,,,,,,,,,,,,
345,36.095,,,,,,,,,,,,,,,,,,,,,,,,
345,36.102,,,,,,,,,,,,,,,,,,,,,,,,
345,36.11,,,,,,,,,,,,,,,,,,,,,,,,
345,36.117,,,,,,,,,,,,,,,,,,,,,,,,
345,36.124,,,,,,,,,,,,,,,,,,,,,,,,
345,36.131,,,,,,,,,,,,,,,,,,,,,,,,
345,36.138,,,,,,,,,,,,,,,,,,,,,,,,
345,36.146,,,,,,,,,,,,,,,,,,,,,,,,
345,36.153,,,,,,,,,,,,,,,,,,,,,,,,
345,36.16,,,,,,,,,,,,,,,,,,,,,,,,
345,36.167,,,,,,,,,,,,,,,,,,,,,,,,
345,36.174,,,,,,,,,,,,,,,,,,,,,,,,
345,36.182,,,,,,,,,,,,,,,,,,,,,,,,
345,36.189,,,,,,,,,,,,,,,,,,,,,,,,
344.955,36.196,,,,,,,,,,,,,,,,,,,,,,,,
344.402,36.203,,,,,,,,,,,,,,,,,,,,,,,,
344.234,36.21,,,,,,,,,,,,,,,,,,,,,,,,
344.193,36.218,,,,,,,,,,,,,,,,,,,,,,,,
344,36.225,,,,,,,,,,,,,,,,,,,,,,,,
344,36.232,,,,,,,,,,,,,,,,,,,,,,,,
344,36.239,,,,,,,,,,,,,,,,,,,,,,,,
344,36.246,,,,,,,,,,,,,,,,,,,,,,,,
344,36.254,,,,,,,,,,,,,,,,,,,,,,,,
344,36.261,,,,,,,,,,,,,,,,,,,,,,,,
344,36.268,,,,,,,,,,,,,,,,,,,,,,,,
344,36.275,,,,,,,,,,,,,,,,,,,,,,,,
343.268,36.282,,,,,,,,,,,,,,,,,,,,,,,,
343.262,36.29,,,,,,,,,,,,,,,,,,,,,,,,
343,36.297,,,,,,,,,,,,,,,,,,,,,,,,
343,36.304,,,,,,,,,,,,,,,,,,,,,,,,
343,36.311,,,,,,,,,,,,,,,,,,,,,,,,
343,36.318,,,,,,,,,,,,,,,,,,,,,,,,
343,36.326,,,,,,,,,,,,,,,,,,,,,,,,
343,36.333,,,,,,,,,,,,,,,,,,,,,,,,
343,36.34,,,,,,,,,,,,,,,,,,,,,,,,
343,36.347,,,,,,,,,,,,,,,,,,,,,,,,
343,36.354,,,,,,,,,,,,,,,,,,,,,,,,
343,36.362,,,,,,,,,,,,,,,,,,,,,,,,
343,36.369,,,,,,,,,,,,,,,,,,,,,,,,
343,36.376,,,,,,,,,,,,,,,,,,,,,,,,
343,36.383,,,,,,,,,,,,,,,,,,,,,,,,
343,36.39,,,,,,,,,,,,,,,,,,,,,,,,
343,36.398,,,,,,,,,,,,,,,,,,,,,,,,
343,36.405,,,,,,,,,,,,,,,,,,,,,,,,
343,36.412,,,,,,,,,,,,,,,,,,,,,,,,
343,36.419,,,,,,,,,,,,,,,,,,,,,,,,
342.342,36.427,,,,,,,,,,,,,,,,,,,,,,,,
342.121,36.434,,,,,,,,,,,,,,,,,,,,,,,,
342.104,36.441,,,,,,,,,,,,,,,,,,,,,,,,
342.024,36.448,,,,,,,,,,,,,,,,,,,,,,,,
342,36.455,,,,,,,,,,,,,,,,,,,,,,,,
342,36.463,,,,,,,,,,,,,,,,,,,,,,,,
342,36.47,,,,,,,,,,,,,,,,,,,,,,,,
342,36.477,,,,,,,,,,,,,,,,,,,,,,,,
342,36.484,,,,,,,,,,,,,,,,,,,,,,,,
342,36.491,,,,,,,,,,,,,,,,,,,,,,,,
341.974,36.499,,,,,,,,,,,,,,,,,,,,,,,,
341.417,36.506,,,,,,,,,,,,,,,,,,,,,,,,
341.2,36.513,,,,,,,,,,,,,,,,,,,,,,,,
341,36.52,,,,,,,,,,,,,,,,,,,,,,,,
341,36.527,,,,,,,,,,,,,,,,,,,,,,,,
341,36.535,,,,,,,,,,,,,,,,,,,,,,,,
341,36.542,,,,,,,,,,,,,,,,,,,,,,,,
341,36.549,,,,,,,,,,,,,,,,,,,,,,,,
341,36.556,,,,,,,,,,,,,,,,,,,,,,,,
341,36.563,,,,,,,,,,,,,,,,,,,,,,,,
341,36.571,,,,,,,,,,,,,,,,,,,,,,,,
341,36.578,,,,,,,,,,,,,,,,,,,,,,,,
341,36.585,,,,,,,,,,,,,,,,,,,,,,,,
341,36.592,,,,,,,,,,,,,,,,,,,,,,,,
341,36.599,,,,,,,,,,,,,,,,,,,,,,,,
341,36.607,,,,,,,,,,,,,,,,,,,,,,,,
341,36.614,,,,,,,,,,,,,,,,,,,,,,,,
340.981,36.621,,,,,,,,,,,,,,,,,,,,,,,,
340.491,36.628,,,,,,,,,,,,,,,,,,,,,,,,
340,36.635,,,,,,,,,,,,,,,,,,,,,,,,
340,36.643,,,,,,,,,,,,,,,,,,,,,,,,
340,36.65,,,,,,,,,,,,,,,,,,,,,,,,
340,36.657,,,,,,,,,,,,,,,,,,,,,,,,
340,36.664,,,,,,,,,,,,,,,,,,,,,,,,
340,36.671,,,,,,,,,,,,,,,,,,,,,,,,
340,36.679,,,,,,,,,,,,,,,,,,,,,,,,
340,36.686,,,,,,,,,,,,,,,,,,,,,,,,
340,36.693,,,,,,,,,,,,,,,,,,,,,,,,
340,36.7,,,,,,,,,,,,,,,,,,,,,,,,
340,36.707,,,,,,,,,,,,,,,,,,,,,,,,
340,36.715,,,,,,,,,,,,,,,,,,,,,,,,
339.841,36.722,,,,,,,,,,,,,,,,,,,,,,,,
339.714,36.729,,,,,,,,,,,,,,,,,,,,,,,,
339.566,36.736,,,,,,,,,,,,,,,,,,,,,,,,
339.253,36.744,,,,,,,,,,,,,,,,,,,,,,,,
339,36.751,,,,,,,,,,,,,,,,,,,,,,,,
339,36.758,,,,,,,,,,,,,,,,,,,,,,,,
339,36.765,,,,,,,,,,,,,,,,,,,,,,,,
339,36.772,,,,,,,,,,,,,,,,,,,,,,,,
339,36.78,,,,,,,,,,,,,,,,,,,,,,,,
339,36.787,,,,,,,,,,,,,,,,,,,,,,,,
339,36.794,,,,,,,,,,,,,,,,,,,,,,,,
339,36.801,,,,,,,,,,,,,,,,,,,,,,,,
339,36.808,,,,,,,,,,,,,,,,,,,,,,,,
339,36.816,,,,,,,,,,,,,,,,,,,,,,,,
339,36.823,,,,,,,,,,,,,,,,,,,,,,,,
339,36.83,,,,,,,,,,,,,,,,,,,,,,,,
339,36.837,,,,,,,,,,,,,,,,,,,,,,,,
339,36.844,,,,,,,,,,,,,,,,,,,,,,,,
339,36.852,,,,,,,,,,,,,,,,,,,,,,,,
339,36.859,,,,,,,,,,,,,,,,,,,,,,,,
339,36.866,,,,,,,,,,,,,,,,,,,,,,,,
339,36.873,,,,,,,,,,,,,,,,,,,,,,,,
339,36.88,,,,,,,,,,,,,,,,,,,,,,,,
339,36.888,,,,,,,,,,,,,,,,,,,,,,,,
339,36.895,,,,,,,,,,,,,,,,,,,,,,,,
339,36.902,,,,,,,,,,,,,,,,,,,,,,,,
339,36.909,,,,,,,,,,,,,,,,,,,,,,,,
339,36.916,,,,,,,,,,,,,,,,,,,,,,,,
339,36.924,,,,,,,,,,,,,,,,,,,,,,,,
339,36.931,,,,,,,,,,,,,,,,,,,,,,,,
339,36.938,,,,,,,,,,,,,,,,,,,,,,,,
339,36.945,,,,,,,,,,,,,,,,,,,,,,,,
339,36.952,,,,,,,,,,,,,,,,,,,,,,,,
339,36.96,,,,,,,,,,,,,,,,,,,,,,,,
339,36.967,,,,,,,,,,,,,,,,,,,,,,,,
339,36.974,,,,,,,,,,,,,,,,,,,,,,,,
339,36.981,,,,,,,,,,,,,,,,,,,,,,,,
338.701,36.988,,,,,,,,,,,,,,,,,,,,,,,,
338.64,36.996,,,,,,,,,,,,,,,,,,,,,,,,
338.048,37.003,,,,,,,,,,,,,,,,,,,,,,,,
338,37.01,,,,,,,,,,,,,,,,,,,,,,,,
338,37.017,,,,,,,,,,,,,,,,,,,,,,,,
338,37.024,,,,,,,,,,,,,,,,,,,,,,,,
338,37.032,,,,,,,,,,,,,,,,,,,,,,,,
338,37.039,,,,,,,,,,,,,,,,,,,,,,,,
338,37.046,,,,,,,,,,,,,,,,,,,,,,,,
338,37.053,,,,,,,,,,,,,,,,,,,,,,,,
338,37.061,,,,,,,,,,,,,,,,,,,,,,,,
338,37.068,,,,,,,,,,,,,,,,,,,,,,,,
338,37.075,,,,,,,,,,,,,,,,,,,,,,,,
338,37.082,,,,,,,,,,,,,,,,,,,,,,,,
338,37.089,,,,,,,,,,,,,,,,,,,,,,,,
337.715,37.097,,,,,,,,,,,,,,,,,,,,,,,,
337.561,37.104,,,,,,,,,,,,,,,,,,,,,,,,
337.455,37.111,,,,,,,,,,,,,,,,,,,,,,,,
337,37.118,,,,,,,,,,,,,,,,,,,,,,,,
337,37.125,,,,,,,,,,,,,,,,,,,,,,,,
337,37.133,,,,,,,,,,,,,,,,,,,,,,,,
337,37.14,,,,,,,,,,,,,,,,,,,,,,,,
337,37.147,,,,,,,,,,,,,,,,,,,,,,,,
337,37.154,,,,,,,,,,,,,,,,,,,,,,,,
337,37.161,,,,,,,,,,,,,,,,,,,,,,,,
337,37.169,,,,,,,,,,,,,,,,,,,,,,,,
337,37.176,,,,,,,,,,,,,,,,,,,,,,,,
337,37.183,,,,,,,,,,,,,,,,,,,,,,,,
337,37.19,,,,,,,,,,,,,,,,,,,,,,,,
337,37.197,,,,,,,,,,,,,,,,,,,,,,,,
337,37.205,,,,,,,,,,,,,,,,,,,,,,,,
337,37.212,,,,,,,,,,,,,,,,,,,,,,,,
337,37.219,,,,,,,,,,,,,,,,,,,,,,,,
337,37.226,,,,,,,,,,,,,,,,,,,,,,,,
337,37.233,,,,,,,,,,,,,,,,,,,,,,,,
337,37.241,,,,,,,,,,,,,,,,,,,,,,,,
337,37.248,,,,,,,,,,,,,,,,,,,,,,,,
337,37.255,,,,,,,,,,,,,,,,,,,,,,,,
337,37.262,,,,,,,,,,,,,,,,,,,,,,,,
337,37.269,,,,,,,,,,,,,,,,,,,,,,,,
336.79,37.277,,,,,,,,,,,,,,,,,,,,,,,,
336.421,37.284,,,,,,,,,,,,,,,,,,,,,,,,
336.403,37.291,,,,,,,,,,,,,,,,,,,,,,,,
336.071,37.298,,,,,,,,,,,,,,,,,,,,,,,,
336,37.305,,,,,,,,,,,,,,,,,,,,,,,,
336,37.313,,,,,,,,,,,,,,,,,,,,,,,,
336,37.32,,,,,,,,,,,,,,,,,,,,,,,,
336,37.327,,,,,,,,,,,,,,,,,,,,,,,,
336,37.334,,,,,,,,,,,,,,,,,,,,,,,,
336,37.341,,,,,,,,,,,,,,,,,,,,,,,,
336,37.349,,,,,,,,,,,,,,,,,,,,,,,,
336,37.356,,,,,,,,,,,,,,,,,,,,,,,,
336,37.363,,,,,,,,,,,,,,,,,,,,,,,,
336,37.37,,,,,,,,,,,,,,,,,,,,,,,,
336,37.378,,,,,,,,,,,,,,,,,,,,,,,,
336,37.385,,,,,,,,,,,,,,,,,,,,,,,,
336,37.392,,,,,,,,,,,,,,,,,,,,,,,,
336,37.399,,,,,,,,,,,,,,,,,,,,,,,,
336,37.406,,,,,,,,,,,,,,,,,,,,,,,,
336,37.414,,,,,,,,,,,,,,,,,,,,,,,,
336,37.421,,,,,,,,,,,,,,,,,,,,,,,,
335.864,37.428,,,,,,,,,,,,,,,,,,,,,,,,
335.28,37.435,,,,,,,,,,,,,,,,,,,,,,,,
335.195,37.442,,,,,,,,,,,,,,,,,,,,,,,,
335,37.45,,,,,,,,,,,,,,,,,,,,,,,,
335,37.457,,,,,,,,,,,,,,,,,,,,,,,,
335,37.464,,,,,,,,,,,,,,,,,,,,,,,,
335,37.471,,,,,,,,,,,,,,,,,,,,,,,,
335,37.478,,,,,,,,,,,,,,,,,,,,,,,,
335,37.486,,,,,,,,,,,,,,,,,,,,,,,,
335,37.493,,,,,,,,,,,,,,,,,,,,,,,,
335,37.5,,,,,,,,,,,,,,,,,,,,,,,,
335,37.507,,,,,,,,,,,,,,,,,,,,,,,,
335,37.514,,,,,,,,,,,,,,,,,,,,,,,,
335,37.522,,,,,,,,,,,,,,,,,,,,,,,,
335,37.529,,,,,,,,,,,,,,,,,,,,,,,,
335,37.536,,,,,,,,,,,,,,,,,,,,,,,,
335,37.543,,,,,,,,,,,,,,,,,,,,,,,,
335,37.55,,,,,,,,,,,,,,,,,,,,,,,,
335,37.558,,,,,,,,,,,,,,,,,,,,,,,,
335,37.565,,,,,,,,,,,,,,,,,,,,,,,,
335,37.572,,,,,,,,,,,,,,,,,,,,,,,,
335,37.579,,,,,,,,,,,,,,,,,,,,,,,,
335,37.586,,,,,,,,,,,,,,,,,,,,,,,,
335,37.594,,,,,,,,,,,,,,,,,,,,,,,,
335,37.601,,,,,,,,,,,,,,,,,,,,,,,,
335,37.608,,,,,,,,,,,,,,,,,,,,,,,,
335,37.615,,,,,,,,,,,,,,,,,,,,,,,,
335,37.622,,,,,,,,,,,,,,,,,,,,,,,,
335,37.63,,,,,,,,,,,,,,,,,,,,,,,,
335,37.637,,,,,,,,,,,,,,,,,,,,,,,,
335,37.644,,,,,,,,,,,,,,,,,,,,,,,,
335,37.651,,,,,,,,,,,,,,,,,,,,,,,,
335,37.659,,,,,,,,,,,,,,,,,,,,,,,,
335,37.666,,,,,,,,,,,,,,,,,,,,,,,,
335,37.673,,,,,,,,,,,,,,,,,,,,,,,,
335,37.68,,,,,,,,,,,,,,,,,,,,,,,,
334.939,37.687,,,,,,,,,,,,,,,,,,,,,,,,
334.14,37.695,,,,,,,,,,,,,,,,,,,,,,,,
334.013,37.702,,,,,,,,,,,,,,,,,,,,,,,,
334,37.709,,,,,,,,,,,,,,,,,,,,,,,,
334,37.716,,,,,,,,,,,,,,,,,,,,,,,,
334,37.723,,,,,,,,,,,,,,,,,,,,,,,,
334,37.731,,,,,,,,,,,,,,,,,,,,,,,,
334,37.738,,,,,,,,,,,,,,,,,,,,,,,,
334,37.745,,,,,,,,,,,,,,,,,,,,,,,,
334,37.752,,,,,,,,,,,,,,,,,,,,,,,,
334,37.759,,,,,,,,,,,,,,,,,,,,,,,,
334,37.767,,,,,,,,,,,,,,,,,,,,,,,,
334,37.774,,,,,,,,,,,,,,,,,,,,,,,,
334,37.781,,,,,,,,,,,,,,,,,,,,,,,,
334,37.788,,,,,,,,,,,,,,,,,,,,,,,,
334,37.795,,,,,,,,,,,,,,,,,,,,,,,,
334,37.803,,,,,,,,,,,,,,,,,,,,,,,,
334,37.81,,,,,,,,,,,,,,,,,,,,,,,,
334,37.817,,,,,,,,,,,,,,,,,,,,,,,,
334,37.824,,,,,,,,,,,,,,,,,,,,,,,,
334,37.831,,,,,,,,,,,,,,,,,,,,,,,,
334,37.839,,,,,,,,,,,,,,,,,,,,,,,,
334,37.846,,,,,,,,,,,,,,,,,,,,,,,,
334,37.853,,,,,,,,,,,,,,,,,,,,,,,,
334,37.86,,,,,,,,,,,,,,,,,,,,,,,,
333.552,37.867,,,,,,,,,,,,,,,,,,,,,,,,
333.088,37.875,,,,,,,,,,,,,,,,,,,,,,,,
333,37.882,,,,,,,,,,,,,,,,,,,,,,,,
333,37.889,,,,,,,,,,,,,,,,,,,,,,,,
333,37.896,,,,,,,,,,,,,,,,,,,,,,,,
333,37.903,,,,,,,,,,,,,,,,,,,,,,,,
333,37.911,,,,,,,,,,,,,,,,,,,,,,,,
333,37.918,,,,,,,,,,,,,,,,,,,,,,,,
333,37.925,,,,,,,,,,,,,,,,,,,,,,,,
333,37.932,,,,,,,,,,,,,,,,,,,,,,,,
333,37.939,,,,,,,,,,,,,,,,,,,,,,,,
333,37.947,,,,,,,,,,,,,,,,,,,,,,,,
333,37.954,,,,,,,,,,,,,,,,,,,,,,,,
333,37.961,,,,,,,,,,,,,,,,,,,,,,,,
333,37.968,,,,,,,,,,,,,,,,,,,,,,,,
333,37.976,,,,,,,,,,,,,,,,,,,,,,,,
333,37.983,,,,,,,,,,,,,,,,,,,,,,,,
333,37.99,,,,,,,,,,,,,,,,,,,,,,,,
333,37.997,,,,,,,,,,,,,,,,,,,,,,,,
333,38.004,,,,,,,,,,,,,,,,,,,,,,,,
333,38.012,,,,,,,,,,,,,,,,,,,,,,,,
333,38.019,,,,,,,,,,,,,,,,,,,,,,,,
333,38.026,,,,,,,,,,,,,,,,,,,,,,,,
333,38.033,,,,,,,,,,,,,,,,,,,,,,,,
333,38.04,,,,,,,,,,,,,,,,,,,,,,,,
333,38.048,,,,,,,,,,,,,,,,,,,,,,,,
333,38.055,,,,,,,,,,,,,,,,,,,,,,,,
333,38.062,,,,,,,,,,,,,,,,,,,,,,,,
333,38.069,,,,,,,,,,,,,,,,,,,,,,,,
333,38.076,,,,,,,,,,,,,,,,,,,,,,,,
333,38.084,,,,,,,,,,,,,,,,,,,,,,,,
333,38.091,,,,,,,,,,,,,,,,,,,,,,,,
333,38.098,,,,,,,,,,,,,,,,,,,,,,,,
333,38.105,,,,,,,,,,,,,,,,,,,,,,,,
333,38.112,,,,,,,,,,,,,,,,,,,,,,,,
333,38.12,,,,,,,,,,,,,,,,,,,,,,,,
333,38.127,,,,,,,,,,,,,,,,,,,,,,,,
333,38.134,,,,,,,,,,,,,,,,,,,,,,,,
333,38.141,,,,,,,,,,,,,,,,,,,,,,,,
333,38.148,,,,,,,,,,,,,,,,,,,,,,,,
333,38.156,,,,,,,,,,,,,,,,,,,,,,,,
333,38.163,,,,,,,,,,,,,,,,,,,,,,,,
333,38.17,,,,,,,,,,,,,,,,,,,,,,,,
333,38.177,,,,,,,,,,,,,,,,,,,,,,,,
333,38.184,,,,,,,,,,,,,,,,,,,,,,,,
333,38.192,,,,,,,,,,,,,,,,,,,,,,,,
333,38.199,,,,,,,,,,,,,,,,,,,,,,,,
333,38.206,,,,,,,,,,,,,,,,,,,,,,,,
333,38.213,,,,,,,,,,,,,,,,,,,,,,,,
333,38.22,,,,,,,,,,,,,,,,,,,,,,,,
333,38.228,,,,,,,,,,,,,,,,,,,,,,,,
333,38.235,,,,,,,,,,,,,,,,,,,,,,,,
333,38.242,,,,,,,,,,,,,,,,,,,,,,,,
333,38.249,,,,,,,,,,,,,,,,,,,,,,,,
333,38.256,,,,,,,,,,,,,,,,,,,,,,,,
333,38.264,,,,,,,,,,,,,,,,,,,,,,,,
333,38.271,,,,,,,,,,,,,,,,,,,,,,,,
333,38.278,,,,,,,,,,,,,,,,,,,,,,,,
333,38.285,,,,,,,,,,,,,,,,,,,,,,,,
333,38.293,,,,,,,,,,,,,,,,,,,,,,,,
333,38.3,,,,,,,,,,,,,,,,,,,,,,,,
333,38.307,,,,,,,,,,,,,,,,,,,,,,,,
333,38.314,,,,,,,,,,,,,,,,,,,,,,,,
333,38.321,,,,,,,,,,,,,,,,,,,,,,,,
333,38.329,,,,,,,,,,,,,,,,,,,,,,,,
333,38.336,,,,,,,,,,,,,,,,,,,,,,,,
333,38.343,,,,,,,,,,,,,,,,,,,,,,,,
333,38.35,,,,,,,,,,,,,,,,,,,,,,,,
333,38.357,,,,,,,,,,,,,,,,,,,,,,,,
333,38.365,,,,,,,,,,,,,,,,,,,,,,,,
333,38.372,,,,,,,,,,,,,,,,,,,,,,,,
333,38.379,,,,,,,,,,,,,,,,,,,,,,,,
333,38.386,,,,,,,,,,,,,,,,,,,,,,,,
333,38.393,,,,,,,,,,,,,,,,,,,,,,,,
333,38.401,,,,,,,,,,,,,,,,,,,,,,,,
333,38.408,,,,,,,,,,,,,,,,,,,,,,,,
333,38.415,,,,,,,,,,,,,,,,,,,,,,,,
333,38.422,,,,,,,,,,,,,,,,,,,,,,,,
333,38.429,,,,,,,,,,,,,,,,,,,,,,,,
333,38.437,,,,,,,,,,,,,,,,,,,,,,,,
333,38.444,,,,,,,,,,,,,,,,,,,,,,,,
333,38.451,,,,,,,,,,,,,,,,,,,,,,,,
333,38.458,,,,,,,,,,,,,,,,,,,,,,,,
333,38.465,,,,,,,,,,,,,,,,,,,,,,,,
333,38.473,,,,,,,,,,,,,,,,,,,,,,,,
333,38.48,,,,,,,,,,,,,,,,,,,,,,,,
333,38.487,,,,,,,,,,,,,,,,,,,,,,,,
333,38.494,,,,,,,,,,,,,,,,,,,,,,,,
333,38.501,,,,,,,,,,,,,,,,,,,,,,,,
333,38.509,,,,,,,,,,,,,,,,,,,,,,,,
332.935,38.516,,,,,,,,,,,,,,,,,,,,,,,,
332.162,38.523,,,,,,,,,,,,,,,,,,,,,,,,
332,38.53,,,,,,,,,,,,,,,,,,,,,,,,
332,38.537,,,,,,,,,,,,,,,,,,,,,,,,
332,38.545,,,,,,,,,,,,,,,,,,,,,,,,
332,38.552,,,,,,,,,,,,,,,,,,,,,,,,
332,38.559,,,,,,,,,,,,,,,,,,,,,,,,
332,38.566,,,,,,,,,,,,,,,,,,,,,,,,
332,38.573,,,,,,,,,,,,,,,,,,,,,,,,
332,38.581,,,,,,,,,,,,,,,,,,,,,,,,
332,38.588,,,,,,,,,,,,,,,,,,,,,,,,
332,38.595,,,,,,,,,,,,,,,,,,,,,,,,
332,38.602,,,,,,,,,,,,,,,,,,,,,,,,
332,38.61,,,,,,,,,,,,,,,,,,,,,,,,
332,38.617,,,,,,,,,,,,,,,,,,,,,,,,
332,38.624,,,,,,,,,,,,,,,,,,,,,,,,
332,38.631,,,,,,,,,,,,,,,,,,,,,,,,
332,38.638,,,,,,,,,,,,,,,,,,,,,,,,
332,38.646,,,,,,,,,,,,,,,,,,,,,,,,
332,38.653,,,,,,,,,,,,,,,,,,,,,,,,
332,38.66,,,,,,,,,,,,,,,,,,,,,,,,
332,38.667,,,,,,,,,,,,,,,,,,,,,,,,
332,38.674,,,,,,,,,,,,,,,,,,,,,,,,
332,38.682,,,,,,,,,,,,,,,,,,,,,,,,
332,38.689,,,,,,,,,,,,,,,,,,,,,,,,
332,38.696,,,,,,,,,,,,,,,,,,,,,,,,
332,38.703,,,,,,,,,,,,,,,,,,,,,,,,
332,38.71,,,,,,,,,,,,,,,,,,,,,,,,
332,38.718,,,,,,,,,,,,,,,,,,,,,,,,
332,38.725,,,,,,,,,,,,,,,,,,,,,,,,
332,38.732,,,,,,,,,,,,,,,,,,,,,,,,
332,38.739,,,,,,,,,,,,,,,,,,,,,,,,
331.237,38.746,,,,,,,,,,,,,,,,,,,,,,,,
331,38.754,,,,,,,,,,,,,,,,,,,,,,,,
331,38.761,,,,,,,,,,,,,,,,,,,,,,,,
331,38.768,,,,,,,,,,,,,,,,,,,,,,,,
331,38.775,,,,,,,,,,,,,,,,,,,,,,,,
331,38.782,,,,,,,,,,,,,,,,,,,,,,,,
331,38.79,,,,,,,,,,,,,,,,,,,,,,,,
331,38.797,,,,,,,,,,,,,,,,,,,,,,,,
331,38.804,,,,,,,,,,,,,,,,,,,,,,,,
331,38.811,,,,,,,,,,,,,,,,,,,,,,,,
331,38.818,,,,,,,,,,,,,,,,,,,,,,,,
331,38.826,,,,,,,,,,,,,,,,,,,,,,,,
331,38.833,,,,,,,,,,,,,,,,,,,,,,,,
331,38.84,,,,,,,,,,,,,,,,,,,,,,,,
331,38.847,,,,,,,,,,,,,,,,,,,,,,,,
331,38.854,,,,,,,,,,,,,,,,,,,,,,,,
331,38.862,,,,,,,,,,,,,,,,,,,,,,,,
331,38.869,,,,,,,,,,,,,,,,,,,,,,,,
331,38.876,,,,,,,,,,,,,,,,,,,,,,,,
331,38.883,,,,,,,,,,,,,,,,,,,,,,,,
331,38.89,,,,,,,,,,,,,,,,,,,,,,,,
331,38.898,,,,,,,,,,,,,,,,,,,,,,,,
331,38.905,,,,,,,,,,,,,,,,,,,,,,,,
331,38.912,,,,,,,,,,,,,,,,,,,,,,,,
330.701,38.919,,,,,,,,,,,,,,,,,,,,,,,,
330.675,38.927,,,,,,,,,,,,,,,,,,,,,,,,
330.43,38.934,,,,,,,,,,,,,,,,,,,,,,,,
330.311,38.941,,,,,,,,,,,,,,,,,,,,,,,,
330,38.948,,,,,,,,,,,,,,,,,,,,,,,,
330,38.955,,,,,,,,,,,,,,,,,,,,,,,,
330,38.963,,,,,,,,,,,,,,,,,,,,,,,,
330,38.97,,,,,,,,,,,,,,,,,,,,,,,,
330,38.977,,,,,,,,,,,,,,,,,,,,,,,,
330,38.984,,,,,,,,,,,,,,,,,,,,,,,,
330,38.991,,,,,,,,,,,,,,,,,,,,,,,,
330,38.999,,,,,,,,,,,,,,,,,,,,,,,,
330,39.006,,,,,,,,,,,,,,,,,,,,,,,,
330,39.013,,,,,,,,,,,,,,,,,,,,,,,,
330,39.02,,,,,,,,,,,,,,,,,,,,,,,,
330,39.027,,,,,,,,,,,,,,,,,,,,,,,,
330,39.035,,,,,,,,,,,,,,,,,,,,,,,,
330,39.042,,,,,,,,,,,,,,,,,,,,,,,,
330,39.049,,,,,,,,,,,,,,,,,,,,,,,,
330,39.056,,,,,,,,,,,,,,,,,,,,,,,,
329.86,39.063,,,,,,,,,,,,,,,,,,,,,,,,
329.386,39.071,,,,,,,,,,,,,,,,,,,,,,,,
329.29,39.078,,,,,,,,,,,,,,,,,,,,,,,,
329,39.085,,,,,,,,,,,,,,,,,,,,,,,,
329,39.092,,,,,,,,,,,,,,,,,,,,,,,,
329,39.099,,,,,,,,,,,,,,,,,,,,,,,,
