tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
8.4, 9.08666666666667, 11.8, 14.1, 14.7, -1.94, -1.1, 2.5, 6.41333333333333, 7.04, 3.78, 4.62333333333333, 7.1, 9.75666666666667, 10.27, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14.3133333333333, 10.3066666666667
8.5, 9.18666666666667, 11.8, 14.2, 14.84, -1.64, -1.01333333333333, 2.6, 6.52666666666667, 7.24, 3.89, 4.62333333333333, 7.15, 9.97666666666666, 10.44, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14.3, 10.3066666666667
8.7, 9.4, 11.9, 14.2, 14.94, -1.6, -1, 2.9, 6.52666666666667, 7.28, 4.09, 4.65, 7.3, 9.90666666666667, 10.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.3, 10.1566666666667
9.22, 9.58666666666667, 11.9, 14.4133333333333, 15.04, -1.6, -1, 3.1, 6.8, 8.04, 4.33, 4.84333333333333, 7.35, 10.0633333333333, 11.17, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.3133333333333, 10.15
9.22, 9.7, 12.1, 14.4133333333333, 15.04, -1.54, -0.6, 3, 6.91333333333333, 8.54, 4.41, 4.99333333333333, 7.55, 10.2133333333333, 11.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.4, 10.15
9.22, 9.7, 12.3, 14.6133333333333, 15.18, -1.54, -0.6, 2.8, 7.21333333333333, 8.54, 4.29, 4.85, 7.6, 10.6066666666667, 11.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.4, 10.15
9, 9.7, 12.4, 14.6, 15.12, -1.54, -0.913333333333334, 3, 7.21333333333333, 8.2, 3.98, 4.83666666666667, 7.65, 10.6, 11.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.4133333333333, 10.2
8.76, 9.58666666666667, 12.5, 14.6, 15, -2.18, -1.31333333333333, 2.6, 6.91333333333333, 8.1, 3.76, 4.63, 7.65, 10.3766666666667, 11.05, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.5, 10.25
8.66, 9.3, 12.5, 14.6, 14.94, -2.3, -1.42666666666667, 2.7, 6.91333333333333, 7.98, 3.46, 4.04333333333333, 7.65, 10.35, 11.17, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 14.5, 10.2066666666667
8.7, 9.47333333333333, 12.5, 14.6133333333333, 15, -2.38, -1.61333333333333, 2.6, 6.91333333333333, 7.71999999999999, 3.46, 4.09333333333333, 7.65, 10.35, 11.02, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 14.4, 10.25
8.76, 9.58666666666667, 12.2, 14.6, 14.94, -2.38, -1.7, 3.3, 6.62666666666666, 7.71999999999999, 3.46, 4.25, 7.8, 10.12, 10.94, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.91333333333333, 14.5133333333333, 10.25
8.86, 9.7, 12.2, 14.6133333333333, 15.3, -2.3, -1.61333333333333, 3.6, 6.62666666666666, 7.6, 3.5, 4.25, 7.9, 10.25, 10.87, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 14.6, 10.25
9.06, 9.8, 12.2, 14.6133333333333, 15.46, -1.8, -1.1, 3.8, 7, 7.94, 3.78, 4.58, 8, 10.3, 11.02, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.7, 10.25
9.16, 9.88666666666667, 12.1, 14.4, 15.24, -1.44, -0.713333333333334, 3.8, 7, 7.84, 4.29, 5.04333333333333, 8.05, 10.2566666666667, 10.79, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.8, 10.3
9.16, 9.8, 12, 14.3, 14.94, -1.14, -0.5, 3.6, 6.91333333333333, 7.68, 4.4, 5.24333333333333, 7.9, 10.25, 10.65, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 14.9, 10.3
8.9, 9.8, 12.2, 14.3266666666667, 15.7, -1.14, -0.3, 3.1, 6.91333333333333, 7.6, 4.4, 5.29333333333333, 7.75, 10.1633333333333, 10.67, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 14.9, 10.25
9.02, 9.8, 12.2, 14.7133333333333, 15.7, -1.38, -0.313333333333334, 3.1, 6.72666666666666, 7.68, 4.46, 5.2, 7.7, 10.1633333333333, 10.86, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 14.9133333333333, 10.25
9.1, 9.9, 12.2, 15.0266666666667, 16.28, -1.5, -0.513333333333334, 3, 6.32666666666667, 7.34, 4.23, 5.1, 7.9, 10.1066666666667, 10.8, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 15.1, 10.25
9.72, 10, 12.5, 15.3, 16.7, -1.54, -0.6, 3, 6.21333333333333, 7.34, 4.46, 5.19333333333333, 7.95, 10.3066666666667, 10.95, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 15.2, 10.25
9.9, 10.1, 12.8, 15.4266666666667, 16.48, -1.54, -0.513333333333334, 3.4, 6.3, 7.34, 4.5, 5.2, 8.1, 10.3566666666667, 10.99, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.61333333333333, 15.2, 10.3
9.9, 10.3, 12.8, 15.4, 16.6, -1.5, -0.5, 3.5, 6.4, 7.21999999999999, 4.7, 5.33, 8.15, 10.3566666666667, 10.95, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.7, 15.3133333333333, 10.35
10, 10.4866666666667, 12.7, 15.6, 16.4, -1.14, -0.4, 3.4, 6.51333333333333, 7.04, 5.1, 5.45, 8.25, 10.2566666666667, 10.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.7, 15.5, 10.4
10.1, 10.5, 12.7, 15.6, 16.48, -0.9, -0.4, 3.4, 6.6, 7.1, 5.1, 5.45, 8.25, 10.2566666666667, 10.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 15.8, 10.45
10.1, 10.5, 12.8, 15.6, 16.7, -0.9, -0.313333333333334, 3.3, 6.6, 7.04, 5.08, 5.54333333333333, 8.25, 10.25, 10.57, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 16.2, 10.45
10.16, 10.6866666666667, 13, 15.6133333333333, 16.8, -1.24, -0.513333333333334, 3.2, 6.9, 7.21999999999999, 5.23, 5.54333333333333, 8.25, 10.3566666666667, 10.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 16.4, 10.5066666666667
10.16, 10.6866666666667, 13.2, 15.6133333333333, 16.84, -1.2, -0.513333333333334, 3, 6.9, 7.4, 5.25, 5.54333333333333, 8.35, 10.5, 11.14, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.6, 16.5, 10.5566666666667
10.4, 10.7866666666667, 13.3, 16.3133333333333, 17.4, -1.14, -0.513333333333334, 3.2, 6.91333333333333, 7.4, 5.35, 5.6, 8.35, 10.7566666666667, 11.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 16.4133333333333, 10.7
10.5, 11.1, 13.5, 16.9, 17.98, -1.2, -0.413333333333334, 3.1, 6.9, 7.4, 5.38, 5.84333333333333, 8.4, 10.8133333333333, 11.42, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 16.4, 10.75
10.66, 11.2866666666667, 13.6, 16.9666666666667, 17.98, -0.94, -0.213333333333334, 3.1, 6.9, 7.4, 5.71, 6.04333333333333, 8.5, 10.9, 11.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 16.4, 10.8566666666667
10.56, 11.1866666666667, 13.6, 17.4133333333333, 18.26, -0.94, -0.2, 3.3, 6.51333333333333, 7.4, 5.59, 6.09333333333333, 8.6, 10.9066666666667, 11.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 16.6, 10.95
10.26, 11.1, 13.8, 17.5, 18.26, -0.94, -0.0266666666666673, 3.5, 6.6, 7.74, 5.38, 6.1, 9, 10.9566666666667, 11.49, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 16.8, 11.0066666666667
10.2, 10.9, 14, 17.2266666666667, 17.94, -0.8, 0, 3.8, 7.2, 7.84, 5.23, 5.89333333333333, 9, 11.15, 11.59, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 16.9, 11.1
10.16, 10.9, 13.9, 16.5133333333333, 17.54, -0.88, -0.0266666666666673, 4.2, 7.6, 8.14, 5.23, 5.84333333333333, 9.05, 11.2133333333333, 11.65, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.11333333333333, 16.9, 11.15
9.9, 10.9, 13.9, 16.4, 17.58, -0.88, -0.113333333333334, 4.3, 7.7, 8.2, 4.93, 5.75, 9.15, 11.3, 11.65, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 16.9, 11.15
10.36, 11.1733333333333, 13.9, 16.2266666666667, 17.88, -0.6, 0, 4.2, 7.61333333333333, 8.2, 5.3, 5.85, 9.15, 11.32, 11.84, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 16.9133333333333, 11.15
10.6, 11.3, 14, 16.4, 17.88, -0.5, 0, 4.1, 7.6, 8.34, 5.6, 5.99333333333333, 9.05, 11.4566666666667, 11.87, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 17.1, 11.1566666666667
11.2, 11.5, 14, 17, 18.14, -0.5, 0.186666666666666, 4, 7.3, 8.24, 5.73, 6.34333333333333, 9.15, 11.4066666666667, 11.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 17.2, 11.25
11.2, 11.5, 14, 17.0133333333333, 18.14, -0.5, 0.1, 3.8, 7.2, 7.91999999999999, 5.88, 6.39333333333333, 9, 11.27, 11.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 17.4133333333333, 11.3
11.26, 11.5866666666667, 14, 17.1, 18.24, -0.5, -0.0266666666666673, 3.5, 7.01333333333333, 7.54, 5.7, 6.3, 8.8, 11.25, 11.87, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 17.5, 11.45
11.3, 11.7866666666667, 14.2, 17, 17.8, -0.88, -0.313333333333334, 3.1, 6.81333333333333, 7.54, 5.73, 6.3, 8.75, 11.1633333333333, 11.8, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 17.5, 11.55
11.26, 11.8866666666667, 14.2, 17.1533333333333, 18.38, -1.08, -0.413333333333334, 3, 6.5, 7.44, 5.65, 6.29333333333333, 8.85, 11.1566666666667, 11.75, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 17.6, 11.65
11.26, 11.9, 14.3, 17.5, 18.66, -1.3, -0.613333333333334, 2.8, 6.51333333333333, 7.4, 5.63, 6.24333333333333, 8.85, 11.27, 11.91, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 17.7, 11.7
11.3, 11.9866666666667, 14.7, 18.0133333333333, 19.22, -1.3, -0.513333333333334, 2.9, 6.5, 7.24, 5.71, 6.3, 9.05, 11.55, 12.12, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 17.8, 11.7066666666667
11.42, 11.9866666666667, 14.8, 18.7, 19.78, -1, -0.313333333333334, 3.5, 6.91333333333333, 7.51999999999999, 5.93, 6.64333333333333, 9.35, 11.7066666666667, 12.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.01333333333333, 17.9, 11.75
11.3, 11.9, 14.8, 18.7, 20.28, -0.84, 0, 3.7, 7.11333333333333, 7.7, 6.13, 6.85, 9.4, 11.7633333333333, 12.41, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.91333333333333, 18, 11.75
11.3, 11.8, 14.8, 18.7, 20.52, -0.64, 0.4, 4.1, 7.2, 7.64, 6.04, 6.78, 9.6, 11.92, 12.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 18.1133333333333, 11.75
11.3, 11.5866666666667, 14.5, 18.7, 19.88, -0.6, 0.4, 4.2, 7.21333333333333, 7.81999999999999, 5.93, 6.64333333333333, 9.45, 12.0566666666667, 12.7, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 18.2, 11.75
11.1, 11.5, 14.1, 18.2, 19.48, -0.64, 0.4, 4.2, 7.4, 8.34, 5.6, 6.29333333333333, 9.35, 12.0566666666667, 12.64, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.71333333333333, 18.3133333333333, 11.75
11.16, 11.5866666666667, 14.2, 18, 19.4, -0.54, 0.4, 3.9, 7.11333333333333, 8.04, 5.63, 6.49333333333333, 9.2, 12, 12.64, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.6133333333333, 11.75
11.1, 11.5866666666667, 14.4, 18.8, 19.68, -0.5, 0.2, 3.7, 7.01333333333333, 7.7, 5.63, 6.5, 9.1, 11.9566666666667, 12.64, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.7, 11.85
11.4, 11.7866666666667, 14.6, 18.8, 19.8, -0.5, 0.1, 3.6, 6.91333333333333, 7.74, 5.74, 6.65, 9.25, 11.9566666666667, 12.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.7, 11.85
11.7, 12.3, 14.8, 18.8133333333333, 20, -0.34, 0.446666666666665, 3.5, 6.72666666666666, 7.44, 6.23, 6.8, 9.3, 11.7066666666667, 12.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.7, 11.85
11.8, 12.3866666666667, 14.9, 18.7133333333333, 20, -0.14, 0.586666666666666, 3.4, 6.5, 7.14, 6.68, 7.1, 9.25, 11.5566666666667, 12.22, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.7, 11.8566666666667
11.96, 12.4866666666667, 15.2, 18.7133333333333, 20, -0.24, 0.486666666666666, 3.3, 6.5, 6.94, 6.78, 7.15, 9.2, 11.6, 12.12, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.7133333333333, 11.9
12.26, 12.7, 15.3, 18.7133333333333, 20.64, -0.34, 0.5, 3.3, 6.5, 6.94, 6.7, 7.19333333333333, 9.3, 11.7066666666667, 12.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.8, 11.9566666666667
12.36, 12.7, 15.4, 18.7666666666667, 20.64, -0.18, 0.5, 3.3, 6.5, 7.11999999999999, 6.8, 7.28666666666667, 9.25, 11.8066666666667, 12.21, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 18.9133333333333, 11.9566666666667
12.36, 12.7, 15.2, 18.7, 20.7, 0.0199999999999999, 0.6, 3.4, 6.51333333333333, 7.3, 6.78, 7.3, 9.6, 11.85, 12.41, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.71333333333333, 19.1, 11.9566666666667
12.4, 12.7, 15.2, 19.1133333333333, 20.82, -0.1, 0.6, 3.6, 6.7, 7.68, 6.7, 7.28666666666667, 9.7, 11.92, 12.71, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.7, 19.5, 12.0566666666667
12.4, 12.7, 15.2, 19.1133333333333, 20.86, 0.0199999999999999, 0.686666666666666, 3.9, 6.92666666666667, 7.9, 6.7, 7.34333333333333, 9.9, 12.2133333333333, 12.87, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 19.6133333333333, 12.3
12.4, 12.7, 15.2, 19.0133333333333, 20.48, 0.32, 0.886666666666666, 4.2, 7.2, 7.9, 6.75, 7.52333333333333, 10, 12.3, 12.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 19.8, 12.4
12.4, 12.8733333333333, 15.3, 19.1, 20.28, 0.66, 1.27333333333333, 4.3, 7.11333333333333, 8.1, 6.97, 7.79333333333333, 10.05, 12.35, 13.03, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.9, 20.0133333333333, 12.55
12.5, 13.1866666666667, 15.6, 19.5, 20.56, 0.66, 1.48666666666667, 4.3, 6.91333333333333, 7.98, 7.15, 7.93666666666667, 10.2, 12.42, 13.27, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 20.2, 12.65
12.6, 13.5, 16.1, 20.2, 21.7, 0.8, 1.58666666666667, 4.3, 7.01333333333333, 8, 7.64, 8.05, 10.3, 12.82, 13.44, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.01333333333333, 20.4, 12.7566666666667
12.82, 13.5866666666667, 16.5, 20.7133333333333, 22.4, 1.02, 1.68666666666667, 4.3, 7, 8, 7.75, 8.24333333333333, 10.45, 12.9566666666667, 14.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 20.4, 12.8
13.18, 13.8, 16.7, 21.6, 22.74, 1.1, 1.7, 4.3, 7, 7.64, 7.91, 8.33666666666667, 10.55, 13.1566666666667, 14.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 20.3133333333333, 12.8566666666667
13.22, 13.8, 16.7, 21.6133333333333, 22.58, 0.98, 1.7, 4.5, 7.01333333333333, 7.64, 7.78, 8.25, 10.8, 13.15, 14.31, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 20.4, 12.95
13.22, 13.9, 16.7, 21.6133333333333, 22.5, 1.1, 1.7, 4.6, 7.3, 7.7, 7.95, 8.54333333333333, 11, 13.0566666666667, 14.22, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 20.4, 12.95
13.22, 14, 16.9, 20.9266666666667, 22.34, 1.22, 1.8, 4.7, 7.21333333333333, 7.64, 7.68, 8.53666666666667, 11, 13.0133333333333, 13.85, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 20.5133333333333, 12.9566666666667
13.06, 14, 16.8, 20.7, 21.84, 0.96, 1.68666666666667, 4.5, 7.3, 7.64, 7.57, 8.15, 10.95, 12.9066666666667, 13.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.21333333333333, 20.7, 13
12.88, 13.9866666666667, 16.6, 20.7, 21.7, 0.96, 1.6, 4.6, 7.4, 8.04, 7.41, 7.94333333333333, 10.95, 12.95, 13.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 20.7, 13
12.92, 14, 16.6, 20.7, 21.58, 0.86, 1.4, 4.4, 7.4, 8.1, 7.36, 7.94333333333333, 10.85, 13, 13.67, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 20.8, 13
13.12, 13.8733333333333, 16.4, 20.4133333333333, 21.58, 0.6, 1.2, 4.3, 7.41333333333333, 8.1, 7.22, 7.85, 10.65, 13.0266666666667, 13.77, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 20.9, 13.0066666666667
13.32, 13.8733333333333, 16.2, 20.1266666666667, 21.38, 0.6, 1.2, 4.4, 7.5, 8.04, 7.22, 7.95, 10.5, 13.0266666666667, 13.8, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.31333333333333, 20.8, 13.0566666666667
13.5, 14.1, 16.2, 20.6133333333333, 21.84, 0.92, 1.38666666666667, 4.4, 7.5, 8, 7.38, 8.24333333333333, 10.45, 13.39, 13.89, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.4, 20.7133333333333, 13.15
13.66, 14.0866666666667, 16.4, 20.4, 21.48, 0.72, 1.4, 4.4, 7.41333333333333, 7.94, 7.79, 8.35, 10.55, 13, 13.82, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.41333333333333, 20.7, 13.1
13.7, 14.1866666666667, 16.7, 20.7, 22.08, 0.84, 1.5, 4.5, 7.5, 7.94, 8.12, 8.6, 10.6, 13, 14.07, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.5, 20.7133333333333, 13.1566666666667
13.7, 14.2866666666667, 16.9, 20.9133333333333, 22.4, 1.18, 2, 4.5, 7.2, 7.8, 8.28, 8.89333333333333, 10.75, 13.0266666666667, 14.07, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.5, 20.7133333333333, 13.2066666666667
13.82, 14.4, 17.2, 21.0266666666667, 22.32, 1.5, 2.08666666666667, 4.6, 7.31333333333333, 7.8, 8.23, 9.03, 10.9, 13.1566666666667, 13.84, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.5, 20.9133333333333, 13.25
13.66, 14.2866666666667, 17.3, 21.0266666666667, 22.32, 1.5, 2.1, 4.7, 7.4, 7.84, 8.4, 9.14333333333333, 10.95, 13.2066666666667, 14.26, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.6, 21.2, 13.5
13.46, 14.3, 17.3, 21.2133333333333, 22.32, 1.5, 2.18666666666667, 4.8, 7.51333333333333, 8.04, 8.43, 9.29333333333333, 11.05, 13.4, 14.26, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.6, 21.2, 13.4566666666667
13.32, 14.2, 17.2, 21.0266666666667, 22.1, 1.86, 2.3, 5, 7.6, 8.44, 8.23, 9.15, 11.15, 13.4566666666667, 14.08, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.6, 21.2, 13.5
13.2, 14.2, 17.3, 21.1133333333333, 22.1, 1.66, 2.2, 4.9, 8.01333333333333, 8.74, 8.23, 9.08666666666667, 11.25, 13.5566666666667, 14.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.6, 21.3, 13.5
13.26, 14.2, 17.4, 21.3133333333333, 22.04, 1.56, 2.2, 4.8, 8.1, 8.94, 8.4, 9.14333333333333, 11.3, 13.7, 14.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.6, 21.3, 13.4566666666667
13.46, 14.3866666666667, 17.2, 21.5133333333333, 22.18, 1.76, 2.3, 4.9, 8.01333333333333, 8.94, 8.34, 9.14333333333333, 11.4, 13.8066666666667, 14.42, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.7, 21.2133333333333, 13.4566666666667
13.76, 14.5866666666667, 17.2, 21.6133333333333, 22.3, 1.76, 2.28666666666667, 4.9, 7.92666666666667, 8.7, 8.43, 9.15, 11.3, 13.85, 14.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.7, 21.3133333333333, 13.55
13.96, 14.7, 17.4, 21.5133333333333, 22.48, 1.8, 2.3, 4.8, 7.9, 8.64, 8.75, 9.29333333333333, 11.25, 13.85, 14.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.71333333333333, 21.2133333333333, 13.5566666666667
13.9, 14.7, 17.4, 22, 22.84, 2.1, 2.58666666666667, 5, 7.6, 8.28, 8.89, 9.44333333333333, 11.2, 13.85, 14.69, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.8, 21.5133333333333, 13.85
13.9, 14.6866666666667, 17.3, 21.7266666666667, 23.02, 2.16, 2.5, 5.1, 7.71333333333333, 8.4, 8.75, 9.29333333333333, 11.25, 13.6333333333333, 14.77, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.9, 21.7133333333333, 14.05
13.9, 14.8, 17.4, 21.1, 22.74, 2.2, 2.6, 5.1, 7.8, 8.5, 8.83, 9.38666666666667, 11.3, 13.45, 14.75, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8, 21.8133333333333, 14.1
13.9, 14.8, 17.4, 21.4133333333333, 23.02, 2.26, 2.6, 5.1, 7.52666666666667, 8.6, 8.78, 9.29333333333333, 11.35, 13.5066666666667, 14.9, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8, 21.9133333333333, 14.1
13.9, 14.7866666666667, 17.6, 21.1, 22.9, 2.1, 2.5, 5.2, 7.71333333333333, 8.81999999999999, 8.69, 9.19333333333334, 11.4, 13.6633333333333, 14.9, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.01333333333333, 21.9133333333333, 14.1
14.16, 14.8, 17.8, 21.9, 23.54, 1.96, 2.48666666666667, 5.4, 8.01333333333333, 9, 8.69, 9.09333333333333, 11.55, 14.3633333333333, 14.96, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.9, 22, 14.3066666666667
14.28, 14.8866666666667, 17.6, 22.44, 23.8, 2.1, 2.5, 5.4, 8.1, 9, 8.83, 9.34333333333333, 11.55, 14.7566666666667, 15.39, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.01333333333333, 22.1133333333333, 14.4566666666667
14.28, 14.7866666666667, 17.8, 22.7266666666667, 23.8, 2.16, 2.5, 5.4, 8.31333333333333, 8.94, 8.88, 9.34333333333333, 11.5, 14.9, 15.59, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.1, 22.2, 14.5066666666667
14.28, 14.9, 18, 22.5266666666667, 23.54, 2.2, 2.58666666666667, 5.7, 8.31333333333333, 9.04, 8.9, 9.49333333333333, 11.7, 14.7566666666667, 15.43, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.1, 22.3, 14.6
14.22, 14.9866666666667, 17.9, 22.5133333333333, 23.72, 2.36, 2.8, 5.8, 8.31333333333333, 9.14, 8.9, 9.44333333333333, 11.8, 14.62, 15.43, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.2, 22.3133333333333, 14.6633333333333
14.02, 14.6866666666667, 17.7, 22.3, 23.66, 2.3, 2.78666666666667, 5.8, 8.4, 9.24, 8.85, 9.44333333333333, 11.8, 14.6633333333333, 15.3, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.21333333333333, 22.3, 14.6633333333333
13.86, 14.5, 17.9, 22.3, 23.94, 2.46, 2.98666666666667, 5.6, 8.41333333333333, 9.8, 8.88, 9.44333333333333, 11.8, 14.6633333333333, 15.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.3, 22.6, 14.8
13.76, 14.5, 18, 22.2133333333333, 24.68, 2.56, 2.9, 5.5, 8.3, 9.8, 8.81, 9.4, 11.85, 14.6633333333333, 15.49, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.4, 22.7, 14.9
13.86, 14.5, 18.1, 22.9533333333333, 25.4, 2.7, 3, 5.3, 8.21333333333333, 9.84, 8.69, 9.49333333333333, 11.8, 15.0566666666667, 16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.5, 22.7, 14.9066666666667
13.9, 14.5, 18, 23.5, 25.44, 2.86, 3.2, 5.5, 8.21333333333333, 9.44, 9.28, 9.59333333333333, 11.8, 15.2066666666667, 16.12, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.6, 22.7, 15.0066666666667
