tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
8.1, 9.2, 11.5, 13.8133333333333, 14.4, -1.04, -0.3, 3.5, 7.4, 8.4, 4.04, 4.75, 7.35, 10.2133333333333, 10.84, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.7, 10.2066666666667
7.9, 9.1, 11.5, 13.9, 14.54, -1.2, -0.413333333333334, 3.5, 7.61333333333333, 8.74, 3.83, 4.68666666666667, 7.35, 10.5566666666667, 11.02, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.7, 10.1566666666667
7.72, 8.68666666666667, 11.5, 14, 14.64, -1.5, -0.6, 3.1, 7.91333333333333, 8.8, 3.53, 4.5, 7.2, 10.6566666666667, 11.07, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.8, 10.1566666666667
8.16, 8.78666666666667, 11.5, 13.9, 14.4, -1.5, -0.7, 2.9, 7.8, 8.4, 3.44, 4.34333333333333, 7.2, 10.5566666666667, 10.86, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.11333333333333, 13.7, 10.1566666666667
8.16, 8.8, 11.6, 13.7133333333333, 14.24, -1.6, -0.913333333333334, 2.6, 7.7, 8.3, 3.44, 4.29333333333333, 7.05, 10.5, 10.75, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 13.8, 10.2
8.2, 8.88666666666667, 11.4, 13.7133333333333, 14.34, -1.64, -1.02666666666667, 2.6, 7.5, 8.04, 3.44, 4.33666666666667, 7, 10.4, 10.65, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.8, 10.2066666666667
8.2, 8.8, 11.4, 13.6, 14, -1.74, -0.913333333333334, 2.5, 7, 7.74, 3.44, 4.18666666666667, 6.95, 10.2566666666667, 10.52, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 13.9, 10.3
8.2, 8.9, 11.3, 13.5266666666667, 14.04, -1.7, -0.8, 2.6, 6.7, 7.44, 3.74, 4.45, 6.95, 9.95666666666667, 10.42, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 13.9, 10.3
8.2, 8.9, 11.4, 13.7133333333333, 14.18, -1.64, -0.713333333333334, 2.7, 6.7, 7.4, 3.86, 4.5, 7, 9.86333333333333, 10.42, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.9, 10.4
8.4, 9, 11.5, 13.9, 14.44, -1.34, -0.7, 2.9, 6.9, 7.6, 3.93, 4.5, 7, 10.05, 10.5, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.9, 10.4
8.62, 9.1, 11.5, 13.9, 14.5, -1.24, -0.7, 3.2, 6.9, 7.64, 4.13, 4.59333333333333, 7.2, 10.05, 10.58, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 13.9, 10.3
9, 9.5, 11.6, 13.9133333333333, 14.7, -1.24, -0.5, 3.3, 7.2, 8.34, 4.45, 4.8, 7.3, 10.0566666666667, 11.16, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.11333333333333, 13.9, 10.3
8.96, 9.5, 11.8, 14.0133333333333, 14.7, -1.2, -0.4, 3.3, 7.4, 8.74, 4.45, 4.9, 7.4, 10.3, 11.49, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 13.9, 10.2566666666667
8.92, 9.5, 11.9, 14.2, 14.74, -1.14, -0.413333333333334, 3, 7.7, 8.74, 4.33, 4.78666666666667, 7.4, 10.6633333333333, 11.49, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 14, 10.2066666666667
8.76, 9.5, 12, 14.1, 14.68, -1.24, -0.613333333333334, 3.3, 7.41333333333333, 8.5, 3.98, 4.7, 7.5, 10.6, 11.4, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 14, 10.2066666666667
8.5, 9.37333333333333, 12.1, 14.1, 14.54, -1.82, -0.913333333333334, 2.9, 7.31333333333333, 8.3, 3.78, 4.53666666666667, 7.55, 10.4266666666667, 11.01, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.11333333333333, 14, 10.25
8.3, 9.08666666666667, 12.1, 14.1, 14.54, -2.1, -1.21333333333333, 2.9, 7.31333333333333, 8.14, 3.48, 4.13, 7.6, 10.3566666666667, 11.11, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 14, 10.25
8.3, 9.08666666666667, 12.1, 14.1133333333333, 14.72, -2.1, -1.21333333333333, 3, 7.31333333333333, 7.98, 3.48, 4.13, 7.55, 10.3566666666667, 10.92, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 14, 10.2566666666667
8.42, 9.4, 12, 14, 14.72, -2.1, -1.3, 3.5, 6.82666666666667, 7.98, 3.48, 4.19333333333333, 7.7, 10.1133333333333, 10.92, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 14.1, 10.25
8.5, 9.4, 12, 14.1133333333333, 14.94, -2.1, -1.3, 3.8, 6.82666666666667, 7.8, 3.48, 4.23666666666667, 7.85, 10.2, 10.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.11333333333333, 14.1133333333333, 10.25
8.7, 9.67333333333333, 12, 14.1133333333333, 15.04, -1.54, -1, 4, 7.3, 8.2, 3.85, 4.66666666666667, 7.9, 10.3, 11.07, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 14.3, 10.25
8.86, 9.7, 11.8, 14, 14.9, -1.14, -0.613333333333334, 4, 7.21333333333333, 8.14, 4.13, 4.94333333333333, 7.95, 10.2, 10.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 14.3, 10.2566666666667
8.86, 9.7, 11.8, 13.9133333333333, 14.48, -0.88, -0.126666666666667, 3.9, 7.11333333333333, 7.91999999999999, 4.41, 5.19333333333333, 7.8, 10.0566666666667, 10.65, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 14.5, 10.2566666666667
8.76, 9.68666666666667, 11.9, 14.0266666666667, 15.1, -0.74, -0.113333333333334, 3.5, 7.11333333333333, 7.8, 4.5, 5.33666666666667, 7.65, 10.07, 10.67, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 14.5, 10.2066666666667
8.86, 9.58666666666667, 11.9, 14.3133333333333, 15.1, -1, -0.113333333333334, 3.4, 7.1, 7.91999999999999, 4.6, 5.19333333333333, 7.65, 10.07, 10.8, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 14.6, 10.2
8.9, 9.6, 12, 14.6, 15.7, -1.24, -0.4, 3.2, 6.62666666666666, 7.7, 4.19, 5, 7.7, 10.15, 10.8, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 14.7, 10.25
9.42, 9.8, 12.2, 14.9, 16.1, -1.34, -0.4, 3.2, 6.51333333333333, 7.64, 4.6, 5.09333333333333, 7.8, 10.2566666666667, 10.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 14.7133333333333, 10.25
9.56, 9.98666666666667, 12.5, 15.0133333333333, 16, -1.3, -0.313333333333334, 3.6, 6.51333333333333, 7.6, 4.66, 5.15, 8.05, 10.3566666666667, 10.85, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 14.8, 10.25
9.6, 10.1733333333333, 12.5, 15.0266666666667, 16, -1.24, -0.313333333333334, 3.7, 6.7, 7.41999999999999, 4.75, 5.25, 8.05, 10.4, 10.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 14.9, 10.35
9.8, 10.3866666666667, 12.5, 15.2133333333333, 15.9, -1, -0.1, 3.6, 6.8, 7.3, 4.96, 5.52333333333333, 8.2, 10.3066666666667, 10.6, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 15.1, 10.3566666666667
9.9, 10.4, 12.5, 15.2133333333333, 15.94, -0.74, -0.0133333333333336, 3.7, 6.8, 7.34, 4.99, 5.49333333333333, 8.15, 10.3066666666667, 10.6, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.81333333333333, 15.4, 10.4
10, 10.3, 12.5, 15.3133333333333, 16.14, -0.74, 0, 3.5, 6.8, 7.44, 5.04, 5.49333333333333, 8.15, 10.2633333333333, 10.64, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 15.6133333333333, 10.4066666666667
10, 10.4, 12.7, 15.4, 16.34, -0.94, -0.5, 3.3, 7.1, 7.5, 5.19, 5.49333333333333, 8.2, 10.35, 10.81, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 15.9, 10.5
10, 10.4, 12.9, 15.4, 16.5, -0.9, -0.413333333333334, 3.2, 7.2, 7.5, 5.25, 5.49333333333333, 8.25, 10.4566666666667, 11.12, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 15.9133333333333, 10.5
10, 10.5866666666667, 13, 15.8266666666667, 16.9, -0.9, -0.5, 3.4, 7.1, 7.5, 5.28, 5.54333333333333, 8.3, 10.6133333333333, 11.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.01333333333333, 15.9, 10.6
10.3, 10.9, 13.1, 16.4133333333333, 17.32, -0.9, -0.4, 3.2, 7.1, 7.5, 5.45, 5.8, 8.4, 10.7, 11.3, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 15.8133333333333, 10.7
10.46, 11.1, 13.3, 16.4133333333333, 17.32, -0.74, -0.113333333333334, 3.4, 7.01333333333333, 7.58, 5.53, 5.95, 8.4, 10.7133333333333, 11.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 15.9, 10.7566666666667
10.36, 11.0866666666667, 13.4, 16.8133333333333, 17.66, -0.64, -0.0133333333333336, 3.4, 6.7, 7.58, 5.48, 5.99333333333333, 8.55, 10.82, 11.3, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 16.2, 10.9
10.3, 10.9866666666667, 13.5, 16.9, 17.78, -0.54, 0.1, 3.6, 6.7, 7.9, 5.49, 6.04333333333333, 8.95, 10.9566666666667, 11.42, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 16.3, 10.95
10.2, 10.8733333333333, 13.7, 16.8, 17.38, -0.5, 0.186666666666666, 3.9, 7.31333333333333, 8, 5.25, 5.9, 8.95, 11.1133333333333, 11.5, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 16.4, 11
10.16, 10.7, 13.6, 15.9133333333333, 17.14, -0.64, 0.1, 4.2, 7.8, 8.3, 5.19, 5.9, 9, 11.2133333333333, 11.65, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 16.4, 11.1
9.86, 10.6866666666667, 13.6, 15.9266666666667, 17.08, -0.64, 0, 4.3, 7.8, 8.34, 5.08, 5.74333333333333, 9.1, 11.3066666666667, 11.62, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 16.5133333333333, 11.0566666666667
10.26, 10.9866666666667, 13.7, 15.84, 17.52, -0.3, 0.1, 4.2, 7.8, 8.34, 5.34, 5.9, 9.05, 11.4, 11.77, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 16.6, 11.0566666666667
10.5, 11.2, 13.7, 16.1, 17.44, -0.3, 0.186666666666666, 4.2, 7.54, 8.48, 5.55, 5.95, 9, 11.45, 11.89, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 16.6133333333333, 11.1
11.1, 11.4, 13.8, 16.4133333333333, 17.8, -0.3, 0.286666666666666, 4.2, 7.41333333333333, 8.34, 5.75, 6.52333333333333, 9.1, 11.3133333333333, 11.95, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 16.9, 11.2
11.2, 11.4, 13.8, 16.74, 17.8, -0.2, 0.373333333333333, 4, 7.31333333333333, 8.01999999999999, 5.87, 6.5, 8.85, 11.2133333333333, 11.95, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 17.1, 11.3066666666667
11.26, 11.5866666666667, 13.8, 17.0133333333333, 17.8, -0.3, 0.1, 3.7, 7.2, 7.61999999999999, 5.73, 6.33666666666667, 8.7, 11.2, 11.95, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 17.1, 11.4
11.3, 11.7, 13.9, 16.6133333333333, 17.32, -0.7, -0.0133333333333336, 3.2, 6.82666666666667, 7.61999999999999, 5.78, 6.33666666666667, 8.7, 11.02, 11.79, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 17.1, 11.45
11.2, 11.7, 14, 17.1, 17.84, -0.8, -0.113333333333334, 3.1, 6.42666666666667, 7.5, 5.66, 6.25, 8.75, 10.9566666666667, 11.62, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 17.2, 11.55
11.2, 11.7, 14.1, 17.1, 18.1, -1.1, -0.326666666666667, 2.9, 6.7, 7.44, 5.6, 6.19333333333333, 8.75, 11.22, 11.95, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 17.3133333333333, 11.6066666666667
11.2, 11.7866666666667, 14.4, 17.8, 18.84, -0.92, -0.3, 3.1, 6.52666666666667, 7.4, 5.76, 6.34333333333333, 9, 11.4, 11.95, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 17.5, 11.65
11.32, 11.7, 14.6, 18.3, 19.2, -0.74, -0.1, 3.5, 7.01333333333333, 7.64, 5.95, 6.58666666666667, 9.3, 11.6566666666667, 12.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 17.6133333333333, 11.65
11.26, 11.7, 14.6, 18.3, 19.76, -0.54, 0.2, 3.7, 7.11333333333333, 7.78, 6.15, 6.9, 9.4, 11.7633333333333, 12.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 17.7133333333333, 11.65
11.16, 11.7, 14.6, 18.3133333333333, 20.04, -0.5, 0.586666666666666, 4.2, 7.3, 7.8, 6.09, 6.88666666666667, 9.55, 11.9066666666667, 12.41, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 17.8, 11.65
11.1, 11.5, 14.4, 18.3, 19.6, -0.34, 0.6, 4.2, 7.31333333333333, 8.01999999999999, 5.89, 6.68666666666667, 9.45, 11.9566666666667, 12.59, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.01333333333333, 17.8133333333333, 11.7
11.06, 11.5, 13.9, 17.9133333333333, 19.34, -0.44, 0.5, 4.2, 7.41333333333333, 8.38, 5.71, 6.4, 9.35, 11.9566666666667, 12.55, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 17.9133333333333, 11.65
11.16, 11.5, 14, 17.8133333333333, 19.12, -0.18, 0.586666666666666, 4, 7.3, 8.24, 5.78, 6.44333333333333, 9.1, 11.95, 12.59, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.2133333333333, 11.75
11.06, 11.5, 14.2, 18.5133333333333, 19.34, -0.04, 0.386666666666666, 3.8, 7.2, 7.94, 5.78, 6.49333333333333, 9.1, 11.9066666666667, 12.59, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.4133333333333, 11.8
11.26, 11.8, 14.5, 18.5133333333333, 19.44, -0.14, 0.3, 3.6, 7.11333333333333, 8, 5.86, 6.74333333333333, 9.2, 11.9, 12.59, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.4133333333333, 11.8066666666667
11.8, 12.2866666666667, 14.7, 18.6133333333333, 19.52, 0, 0.486666666666666, 3.6, 6.74, 7.54, 6.36, 6.8, 9.25, 11.6566666666667, 12.32, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.4, 11.8
11.8, 12.3866666666667, 14.8, 18.4133333333333, 19.7, 0.06, 0.886666666666666, 3.5, 6.7, 7.24, 6.75, 7.14333333333333, 9.25, 11.5, 12.12, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.4, 11.8
11.96, 12.4, 15, 18.5266666666667, 19.7, -0.0800000000000001, 0.386666666666666, 3.4, 6.6, 7.14, 6.75, 7.2, 9.25, 11.5133333333333, 12, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.5, 11.8066666666667
12.2, 12.6866666666667, 15.2, 18.5266666666667, 20.24, -0.24, 0.586666666666666, 3.4, 6.51333333333333, 7.08, 6.73, 7.25, 9.3, 11.7566666666667, 12.5, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 18.6133333333333, 11.9
12.3, 12.6866666666667, 15.2, 18.7266666666667, 20.24, 0, 0.586666666666666, 3.4, 6.7, 7.24, 6.81, 7.29333333333333, 9.3, 11.7566666666667, 12.04, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.91333333333333, 18.7, 11.9
12.3, 12.7, 15.1, 18.44, 20.34, 0, 0.873333333333333, 3.6, 6.7, 7.3, 6.85, 7.3, 9.5, 11.8, 12.44, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 18.8133333333333, 11.8566666666667
12.36, 12.7, 15.1, 18.8133333333333, 20.44, 0, 0.786666666666666, 3.7, 6.71333333333333, 7.71999999999999, 6.69, 7.2, 9.75, 11.9066666666667, 12.56, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.8, 19.1, 12.05
12.4, 12.7, 15.1, 19.0133333333333, 20.54, 0, 0.886666666666666, 4.1, 7.1, 8.1, 6.83, 7.34333333333333, 9.85, 12.1, 12.72, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.81333333333333, 19.4, 12.2066666666667
12.4, 12.6866666666667, 15.2, 18.8133333333333, 20.2, 0.36, 1, 4.4, 7.3, 8.1, 6.88, 7.5, 9.95, 12.1133333333333, 12.87, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 6.91333333333333, 19.6, 12.4
12.4, 12.7866666666667, 15.3, 18.8133333333333, 20.08, 0.8, 1.3, 4.4, 7.12666666666666, 8.2, 7.11, 7.79333333333333, 10.05, 12.27, 13.15, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7, 19.7, 12.5
12.46, 13.1866666666667, 15.6, 19.1133333333333, 20.48, 0.8, 1.5, 4.4, 7.01333333333333, 8.14, 7.26, 7.94333333333333, 10.15, 12.4066666666667, 13.24, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.01333333333333, 20.0133333333333, 12.6
12.6, 13.5, 16, 20.0133333333333, 21.34, 0.9, 1.6, 4.4, 7.11333333333333, 7.98, 7.69, 8.05, 10.35, 12.77, 13.4, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.1, 20.2, 12.7
12.76, 13.5, 16.3, 20.5, 22.4, 1.1, 1.7, 4.4, 7.1, 7.9, 7.78, 8.19333333333334, 10.4, 12.95, 14.1, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.11333333333333, 20.1133333333333, 12.7
13.06, 13.8, 16.6, 21.3, 22.5, 1.1, 1.68666666666667, 4.4, 7, 7.7, 7.96, 8.3, 10.6, 13.1066666666667, 14.16, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 20.1133333333333, 12.7566666666667
13.16, 13.8, 16.6, 21.3, 22.5, 1.1, 1.8, 4.5, 7.1, 7.7, 7.83, 8.24333333333333, 10.75, 13.1066666666667, 14.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 20.2133333333333, 12.9
13.16, 13.9, 16.6, 21.3, 22.5, 1.26, 1.9, 4.7, 7.22666666666666, 7.74, 7.88, 8.64333333333333, 11, 13.1066666666667, 14.07, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.21333333333333, 20.2133333333333, 12.95
13.16, 13.9866666666667, 16.8, 20.6266666666667, 22.12, 1.42, 2, 4.8, 7.22666666666666, 7.74, 7.73, 8.61666666666667, 10.95, 12.97, 13.86, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 20.3, 12.95
13.16, 13.9866666666667, 16.7, 20.4, 21.8, 1.02, 1.9, 4.6, 7.4, 7.74, 7.58, 8.24333333333333, 10.95, 12.8133333333333, 13.47, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 20.4, 13
12.98, 13.9, 16.5, 20.4, 21.5, 1.12, 1.88666666666667, 4.7, 7.41333333333333, 8.1, 7.51, 8.05, 10.9, 12.95, 13.54, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 20.5, 12.9566666666667
12.98, 13.9866666666667, 16.5, 20.4, 21.44, 1.06, 1.5, 4.5, 7.41333333333333, 8.14, 7.43, 8.05, 10.8, 12.9566666666667, 13.62, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 20.6, 13
13.28, 13.8, 16.3, 20.3, 21.44, 0.86, 1.38666666666667, 4.5, 7.4, 8.2, 7.2, 7.94333333333333, 10.65, 13.0566666666667, 13.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 20.7, 13.05
13.28, 13.8, 16.1, 19.9, 21.34, 0.92, 1.38666666666667, 4.5, 7.5, 8.14, 7.29, 8.05, 10.6, 13.0766666666667, 13.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 20.5, 13.05
13.5, 14.1, 16.1, 20.3266666666667, 21.54, 1.06, 1.4, 4.6, 7.52666666666667, 8.1, 7.49, 8.25, 10.5, 13.4133333333333, 13.84, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 20.5, 13.2
13.7, 14.0866666666667, 16.3, 20.04, 21.34, 1, 1.48666666666667, 4.4, 7.5, 8.14, 7.78, 8.4, 10.55, 13, 13.74, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 20.5, 13.05
13.7, 14.1866666666667, 16.7, 20.5, 21.76, 1, 1.57333333333333, 4.5, 7.5, 8.14, 8.14, 8.68666666666667, 10.6, 13, 14.02, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.51333333333333, 20.5133333333333, 13.25
13.76, 14.3, 16.9, 20.7133333333333, 22.12, 1.2, 2, 4.5, 7.3, 8, 8.38, 8.94333333333333, 10.75, 13.0066666666667, 14.02, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.7, 20.5133333333333, 13.3
13.86, 14.3866666666667, 17, 20.8266666666667, 22.1, 1.36, 2.2, 4.6, 7.31333333333333, 8, 8.33, 8.95, 11, 13.0766666666667, 13.89, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.7, 20.7, 13.3
13.7, 14.3, 17.1, 20.8266666666667, 22.1, 1.66, 2.2, 4.9, 7.5, 8.1, 8.51, 9.23, 11, 13.3066666666667, 14.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.7, 21, 13.5
13.5, 14.3, 17.2, 21, 22.14, 1.76, 2.2, 4.9, 7.6, 8.1, 8.58, 9.34333333333333, 11.1, 13.3633333333333, 14.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.71333333333333, 20.9133333333333, 13.4566666666667
13.42, 14.3, 17.2, 20.8266666666667, 22.04, 2.02, 2.4, 5.1, 7.72666666666666, 8.5, 8.33, 9.23666666666666, 11.25, 13.4566666666667, 14.1, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.8, 21, 13.5
13.3, 14.2866666666667, 17.2, 20.8266666666667, 21.82, 1.86, 2.4, 5, 8.1, 8.94, 8.33, 9.14333333333333, 11.3, 13.6066666666667, 14.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.7, 21.2, 13.5066666666667
13.36, 14.3866666666667, 17.3, 21.3, 21.94, 1.8, 2.4, 5, 8.11333333333333, 9.1, 8.53, 9.15, 11.35, 13.7, 14.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.71333333333333, 21.2, 13.5
13.56, 14.4, 17.1, 21.4133333333333, 22.04, 2.02, 2.48666666666667, 5, 8.11333333333333, 9.1, 8.44, 9.15, 11.5, 13.85, 14.42, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.9, 21.1, 13.5066666666667
13.8, 14.5866666666667, 17.1, 21.5, 22.04, 2.02, 2.4, 5, 8.11333333333333, 8.88, 8.53, 9.3, 11.35, 13.8566666666667, 14.5, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.81333333333333, 21.2133333333333, 13.6
14.02, 14.8, 17.5, 21.4133333333333, 22.32, 2.02, 2.48666666666667, 5, 8, 8.84, 8.9, 9.34333333333333, 11.3, 13.9066666666667, 14.57, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.9, 21.1133333333333, 13.6566666666667
14, 14.8866666666667, 17.5, 21.7266666666667, 22.68, 2.1, 2.68666666666667, 5.1, 7.7, 8.3, 9.07, 9.58666666666667, 11.25, 13.9066666666667, 14.64, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8, 21.4133333333333, 13.8566666666667
14, 14.7866666666667, 17.2, 21.6133333333333, 22.88, 2.22, 2.58666666666667, 5.3, 7.8, 8.38, 8.9, 9.3, 11.3, 13.8566666666667, 14.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8, 21.5133333333333, 14.05
14, 14.9, 17.5, 21.0133333333333, 22.54, 2.26, 2.8, 5.3, 8, 8.8, 8.9, 9.49333333333333, 11.4, 13.5066666666667, 14.64, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.1, 21.6133333333333, 14.1066666666667
14.06, 14.8866666666667, 17.4, 21.2133333333333, 22.88, 2.3, 2.8, 5.3, 7.8, 8.8, 8.82, 9.3, 11.45, 13.6133333333333, 14.77, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.11333333333333, 21.7, 14.1
14, 14.7866666666667, 17.7, 21.0133333333333, 22.84, 2.06, 2.6, 5.4, 7.82666666666667, 8.94, 8.7, 9.29333333333333, 11.5, 13.7633333333333, 14.77, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.2, 21.7, 14.15
14.2, 14.8, 17.8, 21.6133333333333, 23.58, 2.06, 2.58666666666667, 5.5, 8.11333333333333, 9.04, 8.7, 9.2, 11.55, 14.45, 14.97, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.1, 21.9133333333333, 14.3633333333333
14.36, 14.9, 17.7, 22.6, 23.92, 2.2, 2.6, 5.6, 8.2, 9.14, 8.94, 9.34333333333333, 11.65, 14.7066666666667, 15.3, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.2, 22.1, 14.4566666666667
14.36, 14.8, 17.8, 22.7266666666667, 23.92, 2.3, 2.68666666666667, 5.6, 8.5, 9, 9, 9.34333333333333, 11.65, 14.9, 15.54, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.21333333333333, 22.1, 14.5
14.36, 14.9, 18, 22.6133333333333, 23.62, 2.3, 2.78666666666667, 5.8, 8.5, 9.2, 9.03, 9.63, 11.75, 14.8066666666667, 15.38, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.2, 22.4, 14.5566666666667
